公司名称,流动性 财务风险-流动性风险-流动资产周转率,财务风险-流动性风险-应收账款周转率,筹资方面财务风险-筹资风险-纳税信用等级,财务风险-筹资风险-征信信用等级,财务风险-筹资风险-1/财务费用率,财务风险-筹资风险-1/产权比率,财务风险-筹资风险-融资轮次,财务风险-筹资风险-股权出质总计,对外投资数量,清偿方面---财务风险-短期清偿能力-流动比率,财务风险-短期清偿能力-速动比率,财务风险-短期清偿能力-现金比率,财务风险-短期清偿能力-现金流量比率,财务风险-长期清偿能力-资产负债率,财务风险-长期清偿能力-长期资本负债率,财务风险-长期清偿能力-利息保障倍数,财务风险-长期清偿能力-现金流量利息保障倍数,财务风险-长期清偿能力-现金流量债务比,经营力方面---财务风险-盈利能力-销售净利率,财务风险-盈利能力-总资产报酬率,财务风险-盈利能力-主营业务利润率,财务风险-盈利能力-净资产收益率,财务风险-资产利用-存货周转率,财务风险-资产利用-营运资本周转率,财务风险-资产利用-非流动资产周转率,财务风险-资产利用-总资产周转率,财务风险-资产利用-成本费用利润率,财务风险-成长能力-营业收入增长率,财务风险-成长能力-总资产增长率,财务风险-资本结构-上市股东持股比例,财务风险-上市情况-是否上市,技术风险--经营风险-知识产权-专利数量,经营风险-知识产权-软件著作权数量,经营风险-知识产权-作品著作权数量,司法方面---经营风险-司法风险-诉讼数量,经营风险-其它风险-经营异常次数,经营风险-其它风险-行政处罚次数,经营风险-其它风险-动产质押次数,经营风险-其它风险-自身风险,经营风险-其它风险-周边风险,组织方面---经营风险-组织结构风险-股东数量（注册）,经营风险-组织结构风险-第一大股东持股比例（注册）,竞品信息,经营风险-战略风险-公众号数
博彦网鼎信息技术有限公司,1.765131899,4.485261259,8,8,66.58426828,0.335515535,0,0,5,114.4219144,92.10568709,0.311668774,0.189188724,74.87745171,0,26119000,450965000,0.189188724,0.004247754,0.008204649,0.106994794,0.025570139,8.071044657,12.48899849,9.41550781,1.348657222,0.005454533,0.470688744,-0.005363361,,0,10,66,0,1,0,0,0,0,1,10,0.6429,10,0
叠云（北京）科技股份有限公司,1.623146967,6.638212106,14,14,13688000,3.180197165,6,0,20,600.6410256,578.4188034,2.523502476,1.022079044,16.61145291,0,13688000,1435000,1.022079044,0.999999927,1.619498344,0.999999927,1.942111237,0,0,0,0,13688000,6.830659708,0.253633899,,0,4,32,0,0,0,0,0,0,0,5,0.35,10,1
司姆泰克文化创意（北京）股份有限公司,1.878059282,6.19875969,11,11,-33339.77993,0.867653716,0,0,1,172.8651211,147.4738619,0.035067211,0,53.50962541,0,-15410000,0,0,-0.154121575,-0.267739245,0.76105654,-0.575902534,3.010229794,1.048972815,0.083161699,0.408992974,-0.133704686,0.940272073,2.283847647,0.46,0,0,0,0,1,1,0,0,1,3,9,0.46,10,1
同力天合（北京）管理软件股份有限公司,0,0,13,13,0,0.746743984,0,0,3,159.2334608,157.4718136,0.628912066,0.454140475,57.24963948,0,37678000,56070000,0.454140475,31143000,0.174711002,-105312000,0.337794891,46.52963378,1.383826487,5.308817851,0.469268612,0.226431648,0.105967822,1.746303797,,0,3,12,0,0,0,0,0,0,1,4,0.3,10,0
同方威视技术股份有限公司,0.849867258,4.661049899,2,2,152.1399008,0.370502311,4,0,12,115.7082865,77.15296877,0.471095844,0.113021445,72.96594773,0.038698122,4699306000,3653630000,0.111335738,0.128098004,0.104487414,0.325206165,0.334919737,1.70095274,4.174915783,2.80056407,0.471379294,0.170107583,0.200302322,0.031156387,,0,2135,112,0,4,0,0,0,0,76,19,0.76,10,1
同辉佳视(北京)信息技术股份有限公司,0,0,8,8,0,0.875792887,3,0,5,182.8257631,100.3560551,0.108874065,-0.205204264,53.31078958,0,32449000,-123968000,-0.205204264,25457000,0.028634738,-804302000,0.048115233,1.610510298,1.603586964,27.94100958,0.70806492,0.031095327,-0.462203381,0.119254728,0,0,0,0,0,0,0,0,0,1,0,6,0.51,0,0
品牌联盟（北京）咨询股份公司,0,0,14,14,0,0.406491381,6,0,4,100.0072871,89.215029,0.784183974,0.690194411,71.09743335,0,-17160000,47357000,0.690194411,-13797000,-0.177810936,-151538000,-0.494640232,20.31329908,30077.9844,5.393717535,1.558643398,-0.072493768,-1.91461882,-0.17083795,0.4977,0,0,6,0,3,0,0,0,1,0,5,0.5288,0,1
哲想方案（北京）科技有限公司,0,0,10,10,0,1.310922784,0,0,0,109.215987,54.48929552,0.446197737,0.163666209,34.93533185,0,1619000,27019000,0.163666209,1457000,0.004243752,-99153000,0.006732404,1.360366197,8.133961123,0.481414229,0.25783351,0.01131867,-6.567555734,0.154740464,,0,0,50,0,0,0,0,0,0,0,2,0.9905,0,1
唐音无限（北京）科技有限公司,0,0,12,12,0,-0.009155354,3,0,1,61.7,56.69,0.001865511,0,100.92,0,4994000,0,0,3748000,0.144652995,-6485000,-11.7492163,3.677731152,-0.481489844,0.493282112,0.186102416,0.470023485,4994000,34524000,0,0,0,0,0,0,0,0,0,0,7,9,0.6488,0,0
国源容开国际科技（北京）股份有限公司,0.576944757,3.546336544,,13,-137.6239355,16.61832517,0,0,0,1741.211129,1117.937807,4.797379772,-3.985268745,5.675906659,0,-1300000,-12175000,-3.985268745,-0.059693709,-0.024152794,0.255946554,-0.036085013,1.198046258,0.45497516,36.20946633,0.423825795,-0.036994877,-10.29016641,-0.15157629,,0,0,0,0,0,0,0,0,0,0,3,0.6,0,0
国电博纳(北京)电力设备有限公司,0.584334213,1.645830557,12,12,30.69954427,0.339778745,0,0,2,73.72860946,39.71946377,0.040301981,0.141152156,74.63918974,0,-16600000,190483000,0.141152156,-0.028552361,-0.009181345,0.218778165,-0.036202884,0.98714236,-1.277887003,0.55721623,0.250577706,-0.027299174,-215.6211834,-0.032950564,0,0,0,0,0,0,0,0,0,4,0,2,0.9996,0,0
国电康能科技股份有限公司,0.796431835,7.949771326,8,8,248.7139304,0.199866309,0,0,1,73.06149733,41.14304813,0.190842245,-0.51971925,83.34261838,0,17500000,-155500000,-0.51971925,0.08615738,0.048746518,0.496266511,0.25083612,87000000,-1.07940448,0.619658115,0.242339832,0.118243242,-1.585284334,0.961748629,,0,59,10,0,4,0,0,0,1,0,3,0.2667,0,0
国电远鹏能源科技股份有限公司,1.389666054,2.996085878,11,11,8606.675089,0.846547332,0,0,40,180.2560928,140.0275998,0.491281372,0.186204664,54.15516576,0,119454000,131154000,0.186204664,0.052687719,0.091843749,0.168136402,0.155904727,4.976537916,2.494497481,45.51521754,1.084178954,0.072613323,0.92226016,0.536323163,0.5629,1,0,9,0,6,0,0,0,5,0,2,0.5647,10,1
国能中电能源集团有限责任公司,0.290240163,0.434749329,7,7,113600000,1.307957389,0,0,8,122.6190476,122.6190476,0.241541353,0.215225563,43.32835618,0,-9800000,68700000,0.215225563,-0.086267605,-0.013302565,0.107394365,-0.023473054,101300000,1.403047072,0.293368085,0.13750509,-0.07846277,-4.531248584,-0.134312573,,0,2,16,0,0,0,0,0,0,3,17,0.9816,0,0
国能生物发电集团有限公司,0,0,4,4,0,0.286096648,0,2,53,70.17741923,48.28312989,0.146254489,0.289629548,77.66082515,0.656091893,1005509000,11727991000,0.131549196,881844000,0.00875896,-31935129000,0.034386756,3.561678411,-2.614811181,0.365552075,0.275063452,0.027497286,0.397376388,-0.022737086,,0,25,0,0,3,0,0,0,3,41,3,0.8413,0,0
塔米智能科技（北京）有限公司,0.683333329,4.812206347,12,12,30.14704996,1.181422334,3,0,2,225.9036145,105.873494,0.231927707,-0.102409637,45.84165003,0.029797377,10700000,-6800000,-0.098693758,0.104390243,0.071190951,0.639024384,0.131449631,0.459222077,0.437799038,121.9995933,0.243512972,0.116557733,0.126315776,0.093090908,,0,42,27,0,0,0,0,0,0,0,14,0.3423,10,1
多立恒（北京）能源技术股份公司,0,0,10,10,0,2.094733735,4,0,3,260.4700196,191.3229641,0.953873835,0.014840164,32.31295726,0,11531000,915000,0.014840164,8790000,0.06043121,-82664000,0.06805776,1.90268326,0.819872441,2.684814898,0.425125252,0.07138612,-1.082951559,0.420228797,0.3575,0,28,3,0,2,0,0,0,1,1,8,0.3575,10,0
大医科技股份有限公司,0.776014091,3.247319864,11,11,19.33229597,1.431007395,0,0,1,276.3959903,224.7409849,1.520754831,0.752455591,41.13520999,0.179638181,48599000,89476000,0.516670706,0.161646102,0.115437877,0.416704893,0.166363354,2.412151563,0.706363581,1.604739555,0.351935999,0.222019689,0.832894835,-0.161216862,0.3404,1,20,41,0,0,0,0,0,0,0,4,0.7615,0,0
大唐电信国际技术有限公司,0,0,7,7,0,0.38012514,0,0,0,56.87868285,42.46432888,0.226362459,-0.200730468,266.2332551,0,-180863000,-667097000,-0.132185658,-180863000,-0.095412963,0,0.057397037,0,0,0,0,-180863000,0.505758201,-0.579252333,,0,0,0,0,0,0,0,0,0,10,2,0.51,0,0
大唐融合通信股份有限公司,0,0,9,9,0,0.948585444,0,0,6,171.4074258,163.8169664,0.608614053,-0.789377557,51.31922505,0.045556431,120050000,-736479000,-0.753637054,106422000,0.063044054,-2434991000,0.114803704,34.27231729,3.643075426,7.957303713,1.274585867,0.042801763,-0.556734195,0.162610829,,0,9,36,0,3,0,0,0,1,2,7,0.75,10,1
大洋汇达科技（北京）有限公司,0.890580302,1.99684582,11,11,-2877.041987,3.488582126,0,0,1,442.0894291,375.6115712,1.10471351,-0.657156097,22.27875021,0,2.75E+11,-4.12E+11,-0.657156097,0.094981279,0.097636797,0.525497645,0.107194444,2.810247502,0.546112269,27.60011965,0.416209905,0.12522084,0.169851831,-0.09127841,,0,1,17,0,0,0,0,0,0,0,3,0.7779,0,0
太和华美（北京）医药科技股份有限公司,1.870351153,6.406883972,12,12,235.8535193,0.370136942,0,0,1,135.7932734,75.24109845,0.175421043,0,72.98540533,0,77770202000,0,0,0.014059465,0.035662859,0.142738288,0.096473439,3.585608693,6.065843785,177.9029142,1.584632881,0.019629932,0.509084453,0.396413096,0.6273,0,0,0,0,0,0,0,0,0,0,5,0.6273,10,0
央广视讯传媒股份有限公司,0.970774841,1.976202581,6,6,228.6117378,5.396341448,0,0,3,581.213705,581.213705,2.386178855,0.005516841,15.57666214,0,465900000,1900000,0.005516841,0.201729107,0.210719132,0.390695759,0.2100075,1177000000,0.710191275,5.623506901,0.532338308,0.314118123,0.117026496,0.765551385,,0,3,22,0,9,0,0,0,2,0,6,0.4928,10,1
安世亚太科技股份有限公司,0.751418197,2.521048925,8,8,44.58469787,0,6,3,21,178.1071364,165.8492555,0.587443996,0.389328141,50.71865079,0,111335000,900180000,0.389328141,0.0428629,0.02442226,0.604587447,0.059037734,4.127087443,0.647691733,2.654355861,0.25658234,0.035931473,-0.619436395,0.165222732,,0,16,45,0,5,0,1,0,4,2,13,0.4351,10,1
安泰科技股份有限公司,1.109136815,4.399830939,5,5,41556984000,1.313247628,12,0,25,174.3356523,120.8348488,0.433231612,0.060043798,43.22926728,0,-1833592000,1290449000,0.038602031,-0.044764558,-0.023711001,1,-0.042374151,0,0,0,0,-1833592000,0.054795694,0.031383562,,0,549,5,2,116,0,1,0,12,42,6,0.9719,10,1
安诺优达基因科技(北京)有限公司,1.22768182,7.566468419,9,9,73.43270025,3.898861068,8,0,8,311.7137459,284.3582739,0.885617679,-1.808894832,20.4128591,0,-78335000,-309236000,-1.808894832,-0.119846472,-0.093536897,0.67274064,-0.117632673,4.555522195,0.588617718,0.699421849,0.254381911,-0.107085833,-0.280862622,1.073835522,0,0,0,0,0,0,0,0,0,8,47,20,0.2307,0,0
宝利信通（北京）软件股份有限公司,0.460510584,1.212792103,12,12,58174000,3.710605196,0,0,1,1118.316218,1054.107649,2.345785911,-5.076929437,8.818868131,0,15430000,-57349000,-5.076929437,0.265238762,0.120463115,0.274177463,0.132114082,5.804907513,0.366020739,23.8679003,0.328701135,0.365431973,3.09718452,0.106409259,,0,0,29,0,0,0,0,0,0,0,9,0.3916,0,1
康铂创想(北京)科技有限公司,0,0,12,12,0,-0.564898626,0,0,0,35.13527616,35.13527616,0.072112498,-2.050692633,229.8315045,0,-63618000,-78601000,-2.050692633,-63618000,-3.814714877,0,2.938204323,0,0,0,0,-1.000015703,6.913547321,3.657078007,0,0,0,0,0,0,0,0,0,0,0,3,0.14,0,0
建银实业投资发展股份有限公司,2.641622667,20.90062268,6,6,2983.369265,0.71241702,0,0,11,109.6554948,99.93167434,0.777725834,0.050668872,58.39699024,0.30915958,47.63379611,19.84506763,0.034514857,0.029260965,0.048379252,0.081910839,0.081043909,25.76886085,25.95121033,1.767919214,0.996752782,0.041386983,0.054416404,0.051455215,0.99,1,0,0,0,0,0,0,0,0,14,2,0.99,10,0
德众通科技发展（北京）有限公司,0.095856551,0.48900793,12,12,121.365826,0.168530989,0,0,1,115.3340783,51.35595315,0.010256137,0,85.57753362,0,-2.08E+11,0,0,-0.288176003,-0.027264468,0.066813064,-0.189041647,0.161256262,0.672806878,6.791792764,0.088289257,-0.22363733,-2.047325241,0.282373216,,0,0,1,0,7,0,0,0,4,0,1,1,0,0
德润特数字影像科技（北京）有限公司,0,0,13,13,0,0,3,2,1,632.4665658,497.9045115,1.714356877,-0.762317218,11.7301549,0,-166946000,-126999000,-0.762317218,-166946000,-0.117547987,-49665000,-0.133168906,0.220086985,0.055619186,0.134592564,0.034739272,-0.715214138,0.406224836,0.910497372,,0,1,19,0,0,0,0,0,3,1,0,0,10,0
恒泰艾普集团股份有限公司,0.552564063,0.927858622,6,6,90.28569176,3.558889105,12,0,20,210.8153567,200.0118703,0.62899293,0.184757008,29.10357604,0.002883795,1595568000,1147111000,0.182855344,0.185869896,0.074022523,0.481690604,0.087967591,5.510748961,0.537247753,0.436608923,0.171485596,0.291505946,0.017457709,0.032846464,0.1487,1,37,145,0,5,0,0,1,2,14,20,0,10,0
慈铭健康体检管理集团股份有限公司,0.940268214,8.239611114,7,7,121.9239951,0.855976875,0,0,44,78.80831659,77.85901933,0.448790988,0.222231158,54.09449104,0.06496197,361012000,1229731000,0.209015253,0.070832884,0.033192697,0.421262327,0.058172804,45.17504197,-2.023649734,0.364224445,0.218185996,0.097760678,-0.593293804,0.304721759,0,0,0,0,0,0,0,0,0,3,27,2,0.2778,0,0
时趣互动（北京）科技有限公司,1.75390536,3.122919218,11,11,1258271000,1.355873314,9,0,5,222.1416805,222.1416805,0.507415961,-1.15145594,42.4471041,0,-235926000,-371865000,-1.15145594,-0.187500149,-0.310088666,-0.885956999,-0.538788989,2373045000,6.01594841,59.81058928,3.11900493,-0.099418011,-0.17705352,0.235740006,,0,6,18,0,0,0,1,0,0,10,11,0.4823,30,1
易第优（北京）教育咨询股份有限公司,4.401980111,158.7856009,12,12,2222.97777,0.329498765,3,0,23,41.49548069,41.41331142,0.047658175,0.032046015,145.5741627,0,-10000000,3900000,0.032046015,-0.107962213,-0.119617225,0.522267204,0.62992126,1050.98949,-1.476123616,3.17522649,1.257177018,-0.043122035,-99.99900001,0.433962257,,0,0,8,0,0,0,0,0,0,1,9,0.5636,10,1
易能乾元（北京）电力科技有限公司,0.547973688,24.55195373,14,14,658.64118,0.73855356,0,0,0,48.24251312,21.52979315,0.002431306,0,180.8688854,0,-42726000,0,0,-1.247474416,-0.596465267,0.317956195,0.737570778,0.674968919,-0.348360355,2.55887802,0.326111231,-0.55478224,1.34477472,0.738851784,,0,55,7,0,0,0,0,0,0,0,1,1,0,0
星空电讯科技（北京）股份有限公司,1.610392349,3.243839951,9,9,23328.00162,1.518886949,6,0,1,278.753538,230.8694378,0.139516007,0.564795044,39.70007469,0.12585198,5.74E+11,6.66E+11,0.441288092,0.090614198,0.150896674,0.183411726,0.209244582,7.623729354,2.042227664,8.366434763,1.132352012,0.112285155,1.192956733,0.408023893,0.2494,0,8,46,0,0,0,0,0,0,0,16,0.2329,10,1
普业科技工程（北京）股份有限公司,1.35470461,5.24122109,,11,659267000,0.393690301,0,0,0,138.4656532,116.3125713,0.027314708,0,71.75180574,0,10694000,0,0,0.014599548,0.021832242,0.999999998,0.069561384,0,0,0,0,10694000,0.087139666,0.134578725,0.95,0,1,10,0,4,0,0,0,1,0,2,0.95,10,1
极影电子（北京）有限公司,0,0,13,13,0,1.62208356,0,0,1,247.3008942,183.1108339,0.365668531,-0.087710541,38.13760944,0,20265000,-4218000,-0.087710541,18415000,0.160710887,-98511000,0.236071584,3.094625576,1.348560761,13.32514809,0.757581519,0.081942024,-134.9405375,0.149441212,,0,12,15,0,16,0,0,0,14,0,3,0.59,0,0
毅新兴业(北京)科技有限公司,0.361081023,1.710222722,9,9,10.70933857,0.416391435,0,0,1,84.74973836,66.62482222,0.036328815,-0.085108698,87.32091283,0,-2.08E+11,-3.03E+11,-0.085108698,-0.190983785,-0.051033787,0.990981779,-0.402503635,0.014710692,-0.017483639,0.008956224,0.002328238,-0.160368632,-1.725684901,0.040007653,0,0,0,0,0,0,0,0,0,15,1,6,0.63,0,0
汇智光华（北京）文化传媒股份有限公司,1.479598034,3.657683122,11,11,590.3160876,0.257852215,0,0,13,110.4630366,107.9670357,0.025846925,-0.061702634,79.50059539,0,38606000,-50299000,-0.061702634,0.020994578,0.037650395,0.495708315,0.133075163,32.80203309,7.825061754,5.343487756,0.650902444,0.029042506,-1.371899321,1.557353209,0.1903,0,0,0,0,1,0,0,0,0,6,4,0.3987,10,1
汉王科技股份有限公司,0.719114513,9.833833854,9,9,-179.1039472,6.219757628,12,0,21,453.6560414,374.6403535,2.175269359,0.533212338,13.85088047,0.013042101,103722000,579067000,0.489387271,0.029077397,0.012141494,0.482609647,0.013997784,2.09704023,0.468531729,0.501271782,0.210644415,0.02842211,-0.969070906,0.010908591,,0,1408,162,5,327,0,1,0,208,5,17,0.3,10,1
沃科合众科技（北京）股份有限公司,2.307652462,8.708695954,13,13,73.15402862,0.562286877,0,0,1,84.10083459,49.7458931,0.233949299,0.277403909,64.51450612,0.027915091,4079000,17849000,0.272924658,0.027619841,0.040238332,0.379862899,0.095880129,3.492558087,-7.546726055,1.633649295,0.761588613,0.033308291,-1.427774511,-0.000798407,,0,9,12,0,1,0,0,0,0,0,12,0,10,0
泰德网聚（北京）科技股份有限公司,0.621502795,12.31945377,10,10,1631.753378,1.11393305,0,0,2,204.7297598,202.230094,0.691039507,0.4529029,46.38516865,0,4742000,20329000,0.4529029,0.083028381,0.049003803,0.613135352,0.091399715,19.50889527,0.46563423,4.491893189,0.226200808,0.095647261,19.00835861,0.380427955,0.3,0,0,20,0,0,0,0,0,0,1,5,0.3,0,0
浦华控股有限公司,1.168420885,5.235402942,12,12,114.3899215,0.307744435,6,0,27,129.8868488,118.5319447,0.118951547,0.050169273,76.46754009,0,10685000,107201000,0.050169273,0.002666181,0.00382376,0.066225592,0.01314813,12.43732839,4.725311525,159.1093979,1.079910319,0.003333386,-0.877262901,-0.05571682,0,0,0,0,0,0,0,0,0,1,2,7,0.1158,0,0
浪潮（北京）电子信息产业有限公司,0.77056019,2.187835149,11,11,363511000,0.153820418,0,0,1,110.36949,98.77125217,0.003495334,-0.011866354,86.66877546,0,1883000,-5072000,-0.011866354,0.004926949,0.003818133,0.999999997,0.027241201,0,0,0,0,1883000,0.183461273,0.125657354,,0,2242,33,2,7,0,1,0,3,3,1,1,0,1
海外远景（北京）科技有限公司,1.16965712,2.082808132,12,12,4692.824286,0.614900969,0,0,0,137.9392012,121.4208687,0.318263417,-0.008821516,71.42627322,0,-1066000,-2113000,-0.008821516,-0.002974275,-0.002755825,0.115738757,-0.009002709,4.809958559,2.782106752,69.61606544,1.018639302,-0.002386405,-2.369902242,0.885725563,,0,0,6,0,0,0,0,0,0,0,2,0.9,0,1
海林柯液压技术(北京)有限责任公司,0.892597277,4.476856905,11,11,336494000,0.092285213,0,0,0,98.18518509,64.63350792,0.056671294,0.046089214,91.55117983,0,14620000,17696000,0.046089214,0.043448026,0.034860653,0.999999997,0.412609714,0,0,0,0,14620000,0.095305284,0.481016903,0,0,0,0,0,0,0,0,0,5,0,2,0.8125,0,0
清大紫育（北京）教育科技股份有限公司,2.242647004,91500000,13,13,91.4999085,0.144846793,0,0,3,113.6490251,113.6490251,1.061281307,0.601671292,87.34793187,0,4300000,21600000,0.601671292,0.045901639,0.104622871,0.422950815,0.807692308,52600000,10.73469169,175.3327489,1.279805322,0.049199084,-1.895833728,0.442105248,0.5926,0,0,12,0,0,0,0,0,0,0,20,0.0296,0,1
漫游世界（北京）科技发展有限公司,0.483605269,3.242536829,12,12,41.94007347,1.495410903,0,0,1,184.0653938,111.6774564,0.033598294,-0.100630988,50.94347499,0,425000,-2456000,-0.100630988,0.019562715,0.00887117,0.732197895,0.018083567,0.319748666,0.275332638,1.892461678,0.117913498,0.016052273,2.022265917,0.033926104,,0,0,15,0,2,0,0,0,1,1,4,0.51,0,0
瑞斯康达科技发展股份有限公司,0,0,5,5,0,1.360905562,12,1,5,206.1935893,153.678559,0.513626794,0.198492789,42.40416008,0.069109366,2244755000,1608818000,0.178438329,1856152000,0.105574406,-5917925000,0.151569605,1.34990425,0.667556893,1.262819233,0.27023305,0.176639313,0.745309707,0.122945875,,0,480,9,0,37,0,0,1,21,1,20,0.0572,10,1
盛景网联科技股份有限公司,1.18844596,4459.99108,7,7,-53.34928357,1.526079377,4,0,41,125.9244346,125.9244346,1.171062344,0.621501912,39.59754705,0.00065853,884800000,926100000,0.62087691,0.33044843,0.234888104,0.752421524,0.32386938,537600000,1.391664506,0.284369214,0.142716823,0.640185225,0.29264952,0.448250673,,0,0,35,2,1,0,0,0,0,2,20,0.0288,10,1
瞬联软件科技(北京)有限公司,0,0,8,8,0,1.073099821,0,0,2,166.7051188,166.7051188,1.004591816,0.623429859,48.23694398,0,-3314351000,666901000,0.623429859,-3375728000,-1.494529582,-2480231000,-2.940719175,2464505000,3.453796711,5.67385037,1.111311272,-0.980563003,0.006938508,0.212740569,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0
神州数码金信科技股份有限公司,1.057178374,1.455449908,9,9,130.9855355,0.52260705,0,0,2,241.1493146,221.1279152,0.321242147,0.224112062,41.18946698,0,265448000,365501000,0.224112062,0.051687177,0.067041279,0.397713134,0.092288625,7.572312748,1.074098722,92.94278491,0.624466501,0.06916462,-1.975798311,-0.021653503,,0,6,37,0,2,0,0,5,10,2,8,0.2253,0,0
立思辰计算机技术有限公司,0.763766333,1.198657091,9,9,393.4244007,0.199553516,0,0,2,76.37692206,67.61425536,0.047377055,0.071455304,83.36435071,0,286683000,120094000,0.071455304,0.254120198,0.142198649,0.617965471,0.742852287,2.465496035,-0.914542984,0.495757198,0.180103012,0.41804297,-0.048590359,0.294044021,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
联泰集群（北京）科技有限责任公司,0.847112937,2.575468715,14,14,36019.66011,0.436702015,0,0,0,143.6690761,128.418789,0.209090497,0,69.60440112,0,460000,0,0,0.003163884,0.003604903,0.052167075,0.008817615,7.552380395,2.637472216,102297000,0.80167549,0.004273703,1.200951192,0.372071264,,0,0,6,0,0,0,0,0,0,0,2,0.998,0,0
艾威梯科技（北京）有限公司,0,0,11,11,0,0.773319331,3,0,6,136.2246633,107.2568849,0.132554784,0.108838416,56.39121263,0,56995000,32964000,0.108838416,50042000,0.106118353,-46347000,0.213655654,0.504086163,0.403102609,0.3552175,0.082343894,0.249873955,0.96487691,0.256695415,,0,22,26,0,1,0,0,0,1,1,2,0.9929,10,0
芯原微电子（北京）有限公司,20.29354675,251640000,13,13,251640000,-0.766232571,0,0,0,16.16414428,16.16414428,0.016568248,0.040762321,427.7517564,0,14595000,3127000,0.040762321,0.057999523,0.81381733,0.999999996,-0.248302965,0,0,0,0,14595000,0.143022405,1.811412163,,0,50,4,0,0,0,0,0,0,1,1,1,0,0
融诚互通技术服务（北京）有限公司,0.530632289,1.255111139,12,12,23734.26573,0.811028862,0,0,0,166.4857026,109.749749,0.30781243,-1.051686273,55.21836437,0,-48389000,-28283000,-1.051686273,-2.036745432,-0.993552759,0.7137385,-2.218661165,0.445733357,0.380369106,1.730533911,0.139642319,-0.680213097,-48389000,48703000,,0,0,15,0,9,0,0,0,0,3,1,1,0,0
诺誓（北京）商业股份有限公司,0.802877137,25.92050101,11,11,-2065.006883,4.397020697,8,0,7,499.7409326,429.0803109,3.500647646,-1.677461129,18.52874115,0,-143200000,-259000000,-1.677461129,-0.231154156,-0.171846874,0.555770782,-0.210929445,2.484876238,0.439241736,4.393841096,0.325333013,-0.187729418,0.115175098,3.11912999,,0,26,7,0,0,0,0,0,0,2,13,0.58,10,1
谷武（北京）科技有限公司,0,0,12,12,0,-1791.125374,0,0,1,-17.87,-17.87,-1676.133419,139.0467186,-0.055862234,0,-2978000,-15295000,139.0467186,-2978000,-0.01512343,0,-0.015114987,0,0,0,0,-2978000,-2978000,196913000,,0,0,7,0,0,0,0,0,0,0,3,0.5,10,1
责扬天下(北京)管理顾问有限公司,0,0,10,10,0,1.041039822,0,0,1,149.9285727,147.2160985,0.457734423,-0.564928298,48.99421066,0,46463000,-32032000,-0.564928298,5484000,0.401477577,0,0.092903488,0,0,0,0,46463000,-0.345296467,0.638190946,0,0,0,0,3,0,0,0,0,0,0,3,0.495,0,0
